E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\966.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\967.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\968.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\969.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\970.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\971.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\972.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\973.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\974.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\975.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\976.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\977.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\978.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\979.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\980.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\981.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\982.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\983.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\984.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\985.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\986.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\987.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\988.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\989.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\990.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\991.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\992.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\993.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\994.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\995.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\996.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\997.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\998.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\DAMAGE\999.jpg 0
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\35971980_490705074681067_8543852629455798272_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36041979_489742381444003_1252314542554218496_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36063098_1151226431685249_5247967659345051648_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36087933_490707298014178_8126967130722664448_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36188638_489742141444027_2339361097200435200_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36223438_490730528011855_6632757809559633920_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36228612_1151230255018200_6688706716437053440_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36236145_1151233531684539_2195494325738012672_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36241070_1151233238351235_5244987007876202496_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36242390_489903801427861_3154861432638537728_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36246649_489741901444051_2041288206489485312_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36247222_1151230798351479_4327510735648194560_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36253170_1151226158351943_2965190471346814976_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36253185_1151233131684579_3289747766787440640_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36254297_1151225031685389_1834558837688893440_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36254920_489742171444024_3492516308157726720_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36255744_1151232545017971_8642794700132057088_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36256565_1151233611684531_8360355743781617664_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36257128_489742421443999_566204460594888704_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36257369_1151223948352164_2356230667882201088_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36257371_1151230868351472_8266730395941208064_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36257466_1151235428351016_2729145910641557504_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36257482_1151232568351302_3325882993095999488_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36257984_1151226385018587_22943118294777856_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36258393_1151231115018114_559163029216821248_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36259243_489742188110689_7779510143401590784_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36259608_489740944777480_42775314467651584_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36259659_1151226071685285_6823604720012099584_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36261490_489741024777472_5764360489400270848_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36261912_489741178110790_7746006855872151552_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36262153_1151233851684507_2888287819191549952_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36264087_489741168110791_6159064337475436544_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36265011_489902264761348_2192531537038147584_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36267254_489901978094710_4409557513083551744_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36268607_489740698110838_2339173342705090560_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36269154_489741148110793_646768739873718272_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36270199_489902734761301_3074755336175878144_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36272787_1151382685002957_4773551374329708544_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36274398_489902801427961_252370440066957312_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36274398_490706478014260_8112973663415828480_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36276636_489901878094720_3741706977777025024_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36285889_490642604687314_3751818748131016704_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36289908_490693964682178_1219893174466510848_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36290233_490676474683927_1158872641356955648_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36293278_490693804682194_4286555997687775232_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36300018_490707361347505_2903850044778086400_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36301794_490705944680980_152540694139895808_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36302521_490676524683922_5285079093065285632_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36304326_490705871347654_398847546623000576_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36304339_490693741348867_4071876644422287360_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36306550_490700204681554_1684513055691505664_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36307241_490700391348202_8309049236989673472_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36307558_490699454681629_4923109613114490880_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36308685_490730908011817_8657778793055780864_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36308903_490700584681516_5389932490439786496_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36311168_490730724678502_7335276590735032320_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36311517_490698711348370_1487876718302593024_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36311546_490730198011888_4314882385041686528_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36312979_490725208012387_2911055290503790592_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36315577_490699704681604_5392182838554525696_n.jpg 1
E:\MyData\Project\DetectsBrokenObjects\Dataset\TestingDataSetScale\NORMAL\36316775_490730461345195_6765447688843427840_n.jpg 1
